Time,G1 - Min,G1 - Max,G1 - Cost
11/07/2019 08.00,0,1600,0.03611
11/07/2019 09.00,0,1600,0.03671
11/07/2019 10.00,0,1600,0.03627
11/07/2019 11.00,0,1600,0.036
11/07/2019 12.00,0,1600,0.03584
11/07/2019 13.00,0,1600,0.03583
11/07/2019 14.00,0,1600,0.03581
11/07/2019 15.00,0,1600,0.03556
11/07/2019 16.00,0,1600,0.03538
11/07/2019 17.00,0,1600,0.03513
11/07/2019 18.00,0,1600,0.03499
11/07/2019 19.00,0,1600,0.03496
11/07/2019 20.00,0,1600,0.0349
11/07/2019 21.00,0,1600,0.03474
11/07/2019 22.00,0,1600,0.03453
11/07/2019 23.00,0,1600,0.03695
12/07/2019 00.00,0,1600,0.03668
12/07/2019 01.00,0,1600,0.03619
12/07/2019 02.00,0,1600,0.03601
12/07/2019 03.00,0,1600,0.03554
12/07/2019 04.00,0,1600,0.03605
12/07/2019 05.00,0,1600,0.0362
12/07/2019 06.00,0,1600,0.03685
12/07/2019 07.00,0,1600,0.03726
12/07/2019 08.00,0,1600,0.03757
12/07/2019 09.00,0,1600,0.03798
12/07/2019 10.00,0,1600,0.03778
12/07/2019 11.00,0,1600,0.03773
12/07/2019 12.00,0,1600,0.0374
12/07/2019 13.00,0,1600,0.03707
12/07/2019 14.00,0,1600,0.03658
12/07/2019 15.00,0,1600,0.03647
12/07/2019 16.00,0,1600,0.03657
12/07/2019 17.00,0,1600,0.03637
12/07/2019 18.00,0,1600,0.03621
12/07/2019 19.00,0,1600,0.03655
12/07/2019 20.00,0,1600,0.0367
12/07/2019 21.00,0,1600,0.03626
12/07/2019 22.00,0,1600,0.03564
12/07/2019 23.00,0,1600,0.03765
13/07/2019 00.00,0,1600,0.03715
13/07/2019 01.00,0,1600,0.03648
13/07/2019 02.00,0,1600,0.03612
13/07/2019 03.00,0,1600,0.03613
13/07/2019 04.00,0,1600,0.03536
13/07/2019 05.00,0,1600,0.03607
13/07/2019 06.00,0,1600,0.03658
13/07/2019 07.00,0,1600,0.03723
13/07/2019 08.00,0,1600,0.03837
13/07/2019 09.00,0,1600,0.03854
13/07/2019 10.00,0,1600,0.03792
13/07/2019 11.00,0,1600,0.03683
13/07/2019 12.00,0,1600,0.0357
13/07/2019 13.00,0,1600,0.03506
13/07/2019 14.00,0,1600,0.03462
13/07/2019 15.00,0,1600,0.03467
13/07/2019 16.00,0,1600,0.03556
13/07/2019 17.00,0,1600,0.03652
13/07/2019 18.00,0,1600,0.03707
13/07/2019 19.00,0,1600,0.03692
13/07/2019 20.00,0,1600,0.03682
13/07/2019 21.00,0,1600,0.03728
13/07/2019 22.00,0,1600,0.03695
13/07/2019 23.00,0,1600,0.03585
14/07/2019 00.00,0,1600,0.03504
14/07/2019 01.00,0,1600,0.03405
14/07/2019 02.00,0,1600,0.03377
14/07/2019 03.00,0,1600,0.03321
14/07/2019 04.00,0,1600,0.0332
14/07/2019 05.00,0,1600,0.03387
14/07/2019 06.00,0,1600,0.03476
14/07/2019 07.00,0,1600,0.03633
14/07/2019 08.00,0,1600,0.03692
14/07/2019 09.00,0,1600,0.03744
14/07/2019 10.00,0,1600,0.03794
14/07/2019 11.00,0,1600,0.03723
14/07/2019 12.00,0,1600,0.03613
14/07/2019 13.00,0,1600,0.03536
14/07/2019 14.00,0,1600,0.03509
14/07/2019 15.00,0,1600,0.03531
14/07/2019 16.00,0,1600,0.03658
14/07/2019 17.00,0,1600,0.03784
14/07/2019 18.00,0,1600,0.03829
14/07/2019 19.00,0,1600,0.03895
14/07/2019 20.00,0,1600,0.03845
14/07/2019 21.00,0,1600,0.03861
14/07/2019 22.00,0,1600,0.03742
14/07/2019 23.00,0,1600,0.03697
15/07/2019 00.00,0,1600,0.03658
15/07/2019 01.00,0,1600,0.03645
15/07/2019 02.00,0,1600,0.03516
15/07/2019 03.00,0,1600,0.03493
15/07/2019 04.00,0,1600,0.03684
15/07/2019 05.00,0,1600,0.03936
15/07/2019 06.00,0,1600,0.03933
15/07/2019 07.00,0,1600,0.0391
15/07/2019 08.00,0,1600,0.03887
15/07/2019 09.00,0,1600,0.03908
15/07/2019 10.00,0,1600,0.03916
15/07/2019 11.00,0,1600,0.03902
15/07/2019 12.00,0,1600,0.039
15/07/2019 13.00,0,1600,0.03793
15/07/2019 14.00,0,1600,0.03778
15/07/2019 15.00,0,1600,0.03726
15/07/2019 16.00,0,1600,0.03777
15/07/2019 17.00,0,1600,0.03878
15/07/2019 18.00,0,1600,0.03872
15/07/2019 19.00,0,1600,0.03841
15/07/2019 20.00,0,1600,0.03816
15/07/2019 21.00,0,1600,0.03819
15/07/2019 22.00,0,1600,0.03724
15/07/2019 23.00,0,1600,0.03682
16/07/2019 00.00,0,1600,0.03627
16/07/2019 01.00,0,1600,0.03493
16/07/2019 02.00,0,1600,0.03389
16/07/2019 03.00,0,1600,0.03313
16/07/2019 04.00,0,1600,0.03574
16/07/2019 05.00,0,1600,0.03796
16/07/2019 06.00,0,1600,0.03797
16/07/2019 07.00,0,1600,0.03805
16/07/2019 08.00,0,1600,0.03816
16/07/2019 09.00,0,1600,0.03822
16/07/2019 10.00,0,1600,0.0382
16/07/2019 11.00,0,1600,0.0382
16/07/2019 12.00,0,1600,0.03817
16/07/2019 13.00,0,1600,0.0382
16/07/2019 14.00,0,1600,0.03802
16/07/2019 15.00,0,1600,0.03804
16/07/2019 16.00,0,1600,0.0383
16/07/2019 17.00,0,1600,0.03845
16/07/2019 18.00,0,1600,0.03843
16/07/2019 19.00,0,1600,0.03861
16/07/2019 20.00,0,1600,0.03888
16/07/2019 21.00,0,1600,0.03882
16/07/2019 22.00,0,1600,0.03858
16/07/2019 23.00,0,1600,0.03874
17/07/2019 00.00,0,1600,0.03794
17/07/2019 01.00,0,1600,0.03768
17/07/2019 02.00,0,1600,0.03728
17/07/2019 03.00,0,1600,0.0376
17/07/2019 04.00,0,1600,0.03816
17/07/2019 05.00,0,1600,0.03856
17/07/2019 06.00,0,1600,0.03848
17/07/2019 07.00,0,1600,0.03894
17/07/2019 08.00,0,1600,0.03921
17/07/2019 09.00,0,1600,0.03945
17/07/2019 10.00,0,1600,0.03939
17/07/2019 11.00,0,1600,0.0394
17/07/2019 12.00,0,1600,0.03921
17/07/2019 13.00,0,1600,0.03904
17/07/2019 14.00,0,1600,0.03903
17/07/2019 15.00,0,1600,0.03891
17/07/2019 16.00,0,1600,0.03891
17/07/2019 17.00,0,1600,0.03886
17/07/2019 18.00,0,1600,0.03888
17/07/2019 19.00,0,1600,0.03881
17/07/2019 20.00,0,1600,0.03898
17/07/2019 21.00,0,1600,0.03898
17/07/2019 22.00,0,1600,0.03917
17/07/2019 23.00,0,1600,0.03918
18/07/2019 00.00,0,1600,0.03843
18/07/2019 01.00,0,1600,0.03782
18/07/2019 02.00,0,1600,0.03771
18/07/2019 03.00,0,1600,0.03749
18/07/2019 04.00,0,1600,0.0376
18/07/2019 05.00,0,1600,0.0383
18/07/2019 06.00,0,1600,0.03849
18/07/2019 07.00,0,1600,0.03896
18/07/2019 08.00,0,1600,0.0394
18/07/2019 09.00,0,1600,0.03956
18/07/2019 10.00,0,1600,0.03945
18/07/2019 11.00,0,1600,0.03912
18/07/2019 12.00,0,1600,0.03886
18/07/2019 13.00,0,1600,0.03878
18/07/2019 14.00,0,1600,0.03877
18/07/2019 15.00,0,1600,0.03841
18/07/2019 16.00,0,1600,0.03865
18/07/2019 17.00,0,1600,0.03851
18/07/2019 18.00,0,1600,0.03857
18/07/2019 19.00,0,1600,0.03844
18/07/2019 20.00,0,1600,0.0384
18/07/2019 21.00,0,1600,0.03846
18/07/2019 22.00,0,1600,0.03859
18/07/2019 23.00,0,1600,0.03786
19/07/2019 00.00,0,1600,0.03706
19/07/2019 01.00,0,1600,0.037
19/07/2019 02.00,0,1600,0.03666
19/07/2019 03.00,0,1600,0.03668
19/07/2019 04.00,0,1600,0.03753
19/07/2019 05.00,0,1600,0.0381
19/07/2019 06.00,0,1600,0.03809
19/07/2019 07.00,0,1600,0.03838
19/07/2019 08.00,0,1600,0.03886
19/07/2019 09.00,0,1600,0.03903
19/07/2019 10.00,0,1600,0.03877
19/07/2019 11.00,0,1600,0.03876
19/07/2019 12.00,0,1600,0.03832
19/07/2019 13.00,0,1600,0.03821
19/07/2019 14.00,0,1600,0.03825
19/07/2019 15.00,0,1600,0.03823
19/07/2019 16.00,0,1600,0.03841
19/07/2019 17.00,0,1600,0.03842
19/07/2019 18.00,0,1600,0.03849
19/07/2019 19.00,0,1600,0.03845
19/07/2019 20.00,0,1600,0.03845
19/07/2019 21.00,0,1600,0.03845
19/07/2019 22.00,0,1600,0.03843
19/07/2019 23.00,0,1600,0.03935
20/07/2019 00.00,0,1600,0.03808
20/07/2019 01.00,0,1600,0.03681
20/07/2019 02.00,0,1600,0.03561
20/07/2019 03.00,0,1600,0.03436
20/07/2019 04.00,0,1600,0.03403
20/07/2019 05.00,0,1600,0.035
20/07/2019 06.00,0,1600,0.0359
20/07/2019 07.00,0,1600,0.03679
20/07/2019 08.00,0,1600,0.0368
20/07/2019 09.00,0,1600,0.03622
20/07/2019 10.00,0,1600,0.03601
20/07/2019 11.00,0,1600,0.03531
20/07/2019 12.00,0,1600,0.03493
20/07/2019 13.00,0,1600,0.03468
20/07/2019 14.00,0,1600,0.03424
20/07/2019 15.00,0,1600,0.03422
20/07/2019 16.00,0,1600,0.0356
20/07/2019 17.00,0,1600,0.03692
20/07/2019 18.00,0,1600,0.03752
20/07/2019 19.00,0,1600,0.03753
20/07/2019 20.00,0,1600,0.03746
20/07/2019 21.00,0,1600,0.03795
20/07/2019 22.00,0,1600,0.03729
20/07/2019 23.00,0,1600,0.03535
21/07/2019 00.00,0,1600,0.03347
21/07/2019 01.00,0,1600,0.03303
21/07/2019 02.00,0,1600,0.03127
21/07/2019 03.00,0,1600,0.03099
21/07/2019 04.00,0,1600,0.03155
21/07/2019 05.00,0,1600,0.03335
21/07/2019 06.00,0,1600,0.03513
21/07/2019 07.00,0,1600,0.0358
21/07/2019 08.00,0,1600,0.0364
21/07/2019 09.00,0,1600,0.0365
21/07/2019 10.00,0,1600,0.03634
21/07/2019 11.00,0,1600,0.03542
21/07/2019 12.00,0,1600,0.03454
21/07/2019 13.00,0,1600,0.03348
21/07/2019 14.00,0,1600,0.0329
21/07/2019 15.00,0,1600,0.03384
21/07/2019 16.00,0,1600,0.03509
21/07/2019 17.00,0,1600,0.03644
21/07/2019 18.00,0,1600,0.03789
21/07/2019 19.00,0,1600,0.03858
21/07/2019 20.00,0,1600,0.03871
21/07/2019 21.00,0,1600,0.03868
21/07/2019 22.00,0,1600,0.0376
21/07/2019 23.00,0,1600,0.03747
22/07/2019 00.00,0,1600,0.03511
22/07/2019 01.00,0,1600,0.03423
22/07/2019 02.00,0,1600,0.03422
22/07/2019 03.00,0,1600,0.03416
22/07/2019 04.00,0,1600,0.03618
22/07/2019 05.00,0,1600,0.03726
22/07/2019 06.00,0,1600,0.03763
22/07/2019 07.00,0,1600,0.03791
22/07/2019 08.00,0,1600,0.03812
22/07/2019 09.00,0,1600,0.03817
22/07/2019 10.00,0,1600,0.03807
22/07/2019 11.00,0,1600,0.03766
22/07/2019 12.00,0,1600,0.03734
22/07/2019 13.00,0,1600,0.03719
22/07/2019 14.00,0,1600,0.0374
22/07/2019 15.00,0,1600,0.03767
22/07/2019 16.00,0,1600,0.03785
22/07/2019 17.00,0,1600,0.03842
22/07/2019 18.00,0,1600,0.0384
22/07/2019 19.00,0,1600,0.03831
22/07/2019 20.00,0,1600,0.03812
22/07/2019 21.00,0,1600,0.03805
22/07/2019 22.00,0,1600,0.03772
22/07/2019 23.00,0,1600,0.03796
23/07/2019 00.00,0,1600,0.03758
23/07/2019 01.00,0,1600,0.03698
23/07/2019 02.00,0,1600,0.03652
23/07/2019 03.00,0,1600,0.03632
23/07/2019 04.00,0,1600,0.0377
23/07/2019 05.00,0,1600,0.0375
23/07/2019 06.00,0,1600,0.03772
23/07/2019 07.00,0,1600,0.03795
23/07/2019 08.00,0,1600,0.03806
23/07/2019 09.00,0,1600,0.0382
23/07/2019 10.00,0,1600,0.03821
23/07/2019 11.00,0,1600,0.03816
23/07/2019 12.00,0,1600,0.03798
23/07/2019 13.00,0,1600,0.03794
23/07/2019 14.00,0,1600,0.0379
23/07/2019 15.00,0,1600,0.03787
23/07/2019 16.00,0,1600,0.03781
23/07/2019 17.00,0,1600,0.03809
23/07/2019 18.00,0,1600,0.03801
23/07/2019 19.00,0,1600,0.03793
23/07/2019 20.00,0,1600,0.0379
23/07/2019 21.00,0,1600,0.03782
23/07/2019 22.00,0,1600,0.0376
23/07/2019 23.00,0,1600,0.04015
24/07/2019 00.00,0,1600,0.03965
24/07/2019 01.00,0,1600,0.03848
24/07/2019 02.00,0,1600,0.03814
24/07/2019 03.00,0,1600,0.03794
24/07/2019 04.00,0,1600,0.03853
24/07/2019 05.00,0,1600,0.03826
24/07/2019 06.00,0,1600,0.03834
24/07/2019 07.00,0,1600,0.03886
24/07/2019 08.00,0,1600,0.03913
24/07/2019 09.00,0,1600,0.03922
24/07/2019 10.00,0,1600,0.03918
24/07/2019 11.00,0,1600,0.03914
24/07/2019 12.00,0,1600,0.03904
24/07/2019 13.00,0,1600,0.03893
24/07/2019 14.00,0,1600,0.03892
24/07/2019 15.00,0,1600,0.03881
24/07/2019 16.00,0,1600,0.03884
24/07/2019 17.00,0,1600,0.03944
24/07/2019 18.00,0,1600,0.03932
24/07/2019 19.00,0,1600,0.03921
24/07/2019 20.00,0,1600,0.03897
24/07/2019 21.00,0,1600,0.03851
24/07/2019 22.00,0,1600,0.03872
24/07/2019 23.00,0,1600,0.04108
25/07/2019 00.00,0,1600,0.04104
25/07/2019 01.00,0,1600,0.03958
25/07/2019 02.00,0,1600,0.0388
25/07/2019 03.00,0,1600,0.03848
25/07/2019 04.00,0,1600,0.03883
25/07/2019 05.00,0,1600,0.03842
25/07/2019 06.00,0,1600,0.03891
25/07/2019 07.00,0,1600,0.03936
25/07/2019 08.00,0,1600,0.0399
25/07/2019 09.00,0,1600,0.03998
25/07/2019 10.00,0,1600,0.03995
25/07/2019 11.00,0,1600,0.03988
25/07/2019 12.00,0,1600,0.03972
25/07/2019 13.00,0,1600,0.03945
25/07/2019 14.00,0,1600,0.03927
25/07/2019 15.00,0,1600,0.03923
25/07/2019 16.00,0,1600,0.03917
25/07/2019 17.00,0,1600,0.04029
25/07/2019 18.00,0,1600,0.04003
25/07/2019 19.00,0,1600,0.03977
25/07/2019 20.00,0,1600,0.03943
25/07/2019 21.00,0,1600,0.03915
25/07/2019 22.00,0,1600,0.0393
25/07/2019 23.00,0,1600,0.03865
26/07/2019 00.00,0,1600,0.03773
26/07/2019 01.00,0,1600,0.03719
26/07/2019 02.00,0,1600,0.03657
26/07/2019 03.00,0,1600,0.03637
26/07/2019 04.00,0,1600,0.03849
26/07/2019 05.00,0,1600,0.03839
26/07/2019 06.00,0,1600,0.03886
26/07/2019 07.00,0,1600,0.03985
26/07/2019 08.00,0,1600,0.04015
26/07/2019 09.00,0,1600,0.04032
26/07/2019 10.00,0,1600,0.04025
26/07/2019 11.00,0,1600,0.0396
26/07/2019 12.00,0,1600,0.03905
26/07/2019 13.00,0,1600,0.03872
26/07/2019 14.00,0,1600,0.03885
26/07/2019 15.00,0,1600,0.03936
26/07/2019 16.00,0,1600,0.03974
26/07/2019 17.00,0,1600,0.04047
26/07/2019 18.00,0,1600,0.03996
26/07/2019 19.00,0,1600,0.03969
26/07/2019 20.00,0,1600,0.0394
26/07/2019 21.00,0,1600,0.03932
26/07/2019 22.00,0,1600,0.03867
26/07/2019 23.00,0,1600,0.03901
27/07/2019 00.00,0,1600,0.03759
27/07/2019 01.00,0,1600,0.03701
27/07/2019 02.00,0,1600,0.03604
27/07/2019 03.00,0,1600,0.0351
27/07/2019 04.00,0,1600,0.03528
27/07/2019 05.00,0,1600,0.03533
27/07/2019 06.00,0,1600,0.03605
27/07/2019 07.00,0,1600,0.03742
27/07/2019 08.00,0,1600,0.03921
27/07/2019 09.00,0,1600,0.03838
27/07/2019 10.00,0,1600,0.03782
27/07/2019 11.00,0,1600,0.03704
27/07/2019 12.00,0,1600,0.03683
27/07/2019 13.00,0,1600,0.03674
27/07/2019 14.00,0,1600,0.03655
27/07/2019 15.00,0,1600,0.03662
27/07/2019 16.00,0,1600,0.03679
27/07/2019 17.00,0,1600,0.03829
27/07/2019 18.00,0,1600,0.03894
27/07/2019 19.00,0,1600,0.03791
27/07/2019 20.00,0,1600,0.03619
27/07/2019 21.00,0,1600,0.03619
27/07/2019 22.00,0,1600,0.03503
27/07/2019 23.00,0,1600,0.03475
28/07/2019 00.00,0,1600,0.03239
28/07/2019 01.00,0,1600,0.02913
28/07/2019 02.00,0,1600,0.02713
28/07/2019 03.00,0,1600,0.0271
28/07/2019 04.00,0,1600,0.0268
28/07/2019 05.00,0,1600,0.02991
28/07/2019 06.00,0,1600,0.03439
28/07/2019 07.00,0,1600,0.03556
28/07/2019 08.00,0,1600,0.03699
28/07/2019 09.00,0,1600,0.03757
28/07/2019 10.00,0,1600,0.03764
28/07/2019 11.00,0,1600,0.03723
28/07/2019 12.00,0,1600,0.03701
28/07/2019 13.00,0,1600,0.03692
28/07/2019 14.00,0,1600,0.03688
28/07/2019 15.00,0,1600,0.03702
28/07/2019 16.00,0,1600,0.03785
28/07/2019 17.00,0,1600,0.03849
28/07/2019 18.00,0,1600,0.0399
28/07/2019 19.00,0,1600,0.04004
28/07/2019 20.00,0,1600,0.0399
28/07/2019 21.00,0,1600,0.04014
28/07/2019 22.00,0,1600,0.03885
28/07/2019 23.00,0,1600,0.03696
29/07/2019 00.00,0,1600,0.03518
29/07/2019 01.00,0,1600,0.03373
29/07/2019 02.00,0,1600,0.03437
29/07/2019 03.00,0,1600,0.0348
29/07/2019 04.00,0,1600,0.03641
29/07/2019 05.00,0,1600,0.03977
29/07/2019 06.00,0,1600,0.04055
29/07/2019 07.00,0,1600,0.04082
29/07/2019 08.00,0,1600,0.04121
29/07/2019 09.00,0,1600,0.04148
29/07/2019 10.00,0,1600,0.04156
29/07/2019 11.00,0,1600,0.04146
29/07/2019 12.00,0,1600,0.04137
29/07/2019 13.00,0,1600,0.04121
29/07/2019 14.00,0,1600,0.041
29/07/2019 15.00,0,1600,0.04085
29/07/2019 16.00,0,1600,0.04092
29/07/2019 17.00,0,1600,0.04105
29/07/2019 18.00,0,1600,0.04081
29/07/2019 19.00,0,1600,0.04069
29/07/2019 20.00,0,1600,0.04039
29/07/2019 21.00,0,1600,0.04008
29/07/2019 22.00,0,1600,0.03939
29/07/2019 23.00,0,1600,0.0388
30/07/2019 00.00,0,1600,0.03835
30/07/2019 01.00,0,1600,0.03816
30/07/2019 02.00,0,1600,0.038
30/07/2019 03.00,0,1600,0.03816
30/07/2019 04.00,0,1600,0.03859
30/07/2019 05.00,0,1600,0.03978
30/07/2019 06.00,0,1600,0.04015
30/07/2019 07.00,0,1600,0.04086
30/07/2019 08.00,0,1600,0.04106
30/07/2019 09.00,0,1600,0.04122
30/07/2019 10.00,0,1600,0.04137
30/07/2019 11.00,0,1600,0.04106
30/07/2019 12.00,0,1600,0.04065
30/07/2019 13.00,0,1600,0.04
30/07/2019 14.00,0,1600,0.03995
30/07/2019 15.00,0,1600,0.03978
30/07/2019 16.00,0,1600,0.04103
30/07/2019 17.00,0,1600,0.04192
30/07/2019 18.00,0,1600,0.04192
30/07/2019 19.00,0,1600,0.04143
30/07/2019 20.00,0,1600,0.04058
30/07/2019 21.00,0,1600,0.03996
30/07/2019 22.00,0,1600,0.03866
30/07/2019 23.00,0,1600,0.03798
31/07/2019 00.00,0,1600,0.03754
31/07/2019 01.00,0,1600,0.03598
31/07/2019 02.00,0,1600,0.03578
31/07/2019 03.00,0,1600,0.03619
31/07/2019 04.00,0,1600,0.0378
31/07/2019 05.00,0,1600,0.04012
31/07/2019 06.00,0,1600,0.04095
31/07/2019 07.00,0,1600,0.04239
31/07/2019 08.00,0,1600,0.04311
31/07/2019 09.00,0,1600,0.04382
31/07/2019 10.00,0,1600,0.04436
31/07/2019 11.00,0,1600,0.04352
31/07/2019 12.00,0,1600,0.0438
31/07/2019 13.00,0,1600,0.04401
31/07/2019 14.00,0,1600,0.04317
31/07/2019 15.00,0,1600,0.04289
31/07/2019 16.00,0,1600,0.04398
31/07/2019 17.00,0,1600,0.04539
31/07/2019 18.00,0,1600,0.04452
31/07/2019 19.00,0,1600,0.04357
31/07/2019 20.00,0,1600,0.04292
31/07/2019 21.00,0,1600,0.04248
31/07/2019 22.00,0,1600,0.04045
31/07/2019 23.00,0,1600,0.039
01/08/2019 00.00,0,1600,0.03798
01/08/2019 01.00,0,1600,0.03744
01/08/2019 02.00,0,1600,0.03726
01/08/2019 03.00,0,1600,0.03737
01/08/2019 04.00,0,1600,0.03839
01/08/2019 05.00,0,1600,0.04108
01/08/2019 06.00,0,1600,0.04302
01/08/2019 07.00,0,1600,0.0445
01/08/2019 08.00,0,1600,0.04243
01/08/2019 09.00,0,1600,0.04083
01/08/2019 10.00,0,1600,0.04083
01/08/2019 11.00,0,1600,0.04049
01/08/2019 12.00,0,1600,0.04054
01/08/2019 13.00,0,1600,0.0402
01/08/2019 14.00,0,1600,0.04011
01/08/2019 15.00,0,1600,0.04015
01/08/2019 16.00,0,1600,0.04424
01/08/2019 17.00,0,1600,0.04291
01/08/2019 18.00,0,1600,0.04292
01/08/2019 19.00,0,1600,0.04248
01/08/2019 20.00,0,1600,0.04119
01/08/2019 21.00,0,1600,0.04009
01/08/2019 22.00,0,1600,0.03961
01/08/2019 23.00,0,1600,0.03904
02/08/2019 00.00,0,1600,0.03889
02/08/2019 01.00,0,1600,0.0382
02/08/2019 02.00,0,1600,0.03793
02/08/2019 03.00,0,1600,0.0381
02/08/2019 04.00,0,1600,0.03988
02/08/2019 05.00,0,1600,0.04055
02/08/2019 06.00,0,1600,0.04108
02/08/2019 07.00,0,1600,0.04192
02/08/2019 08.00,0,1600,0.04225
02/08/2019 09.00,0,1600,0.04277
02/08/2019 10.00,0,1600,0.04297
02/08/2019 11.00,0,1600,0.04231
02/08/2019 12.00,0,1600,0.04128
02/08/2019 13.00,0,1600,0.04012
02/08/2019 14.00,0,1600,0.04022
02/08/2019 15.00,0,1600,0.04146
02/08/2019 16.00,0,1600,0.04304
02/08/2019 17.00,0,1600,0.04372
02/08/2019 18.00,0,1600,0.04301
02/08/2019 19.00,0,1600,0.04198
02/08/2019 20.00,0,1600,0.04158
02/08/2019 21.00,0,1600,0.04076
02/08/2019 22.00,0,1600,0.03998
02/08/2019 23.00,0,1600,0.03896
03/08/2019 00.00,0,1600,0.03816
03/08/2019 01.00,0,1600,0.03805
03/08/2019 02.00,0,1600,0.03774
03/08/2019 03.00,0,1600,0.03766
03/08/2019 04.00,0,1600,0.03787
03/08/2019 05.00,0,1600,0.03811
03/08/2019 06.00,0,1600,0.03841
03/08/2019 07.00,0,1600,0.03897
03/08/2019 08.00,0,1600,0.03973
03/08/2019 09.00,0,1600,0.03987
03/08/2019 10.00,0,1600,0.03961
03/08/2019 11.00,0,1600,0.03942
03/08/2019 12.00,0,1600,0.03914
03/08/2019 13.00,0,1600,0.03895
03/08/2019 14.00,0,1600,0.03891
03/08/2019 15.00,0,1600,0.03889
03/08/2019 16.00,0,1600,0.03896
03/08/2019 17.00,0,1600,0.03975
03/08/2019 18.00,0,1600,0.04108
03/08/2019 19.00,0,1600,0.04102
03/08/2019 20.00,0,1600,0.04059
03/08/2019 21.00,0,1600,0.04084
03/08/2019 22.00,0,1600,0.03947
03/08/2019 23.00,0,1600,0.03893
04/08/2019 00.00,0,1600,0.03804
04/08/2019 01.00,0,1600,0.03745
04/08/2019 02.00,0,1600,0.03718
04/08/2019 03.00,0,1600,0.03706
04/08/2019 04.00,0,1600,0.03648
04/08/2019 05.00,0,1600,0.0374
04/08/2019 06.00,0,1600,0.03809
04/08/2019 07.00,0,1600,0.03869
04/08/2019 08.00,0,1600,0.03963
04/08/2019 09.00,0,1600,0.04003
04/08/2019 10.00,0,1600,0.04002
04/08/2019 11.00,0,1600,0.03998
04/08/2019 12.00,0,1600,0.03946
04/08/2019 13.00,0,1600,0.0393
04/08/2019 14.00,0,1600,0.0392
04/08/2019 15.00,0,1600,0.03912
04/08/2019 16.00,0,1600,0.03932
04/08/2019 17.00,0,1600,0.03998
04/08/2019 18.00,0,1600,0.042
04/08/2019 19.00,0,1600,0.04293
04/08/2019 20.00,0,1600,0.04342
04/08/2019 21.00,0,1600,0.0414
04/08/2019 22.00,0,1600,0.04031
04/08/2019 23.00,0,1600,0.03905
05/08/2019 00.00,0,1600,0.03689
05/08/2019 01.00,0,1600,0.03655
05/08/2019 02.00,0,1600,0.03656
05/08/2019 03.00,0,1600,0.03681
05/08/2019 04.00,0,1600,0.03933
05/08/2019 05.00,0,1600,0.04315
05/08/2019 06.00,0,1600,0.04466
05/08/2019 07.00,0,1600,0.0545
05/08/2019 08.00,0,1600,0.0547
05/08/2019 09.00,0,1600,0.05439
05/08/2019 10.00,0,1600,0.0526
05/08/2019 11.00,0,1600,0.04522
05/08/2019 12.00,0,1600,0.04724
05/08/2019 13.00,0,1600,0.04387
05/08/2019 14.00,0,1600,0.04432
05/08/2019 15.00,0,1600,0.04493
05/08/2019 16.00,0,1600,0.04517
05/08/2019 17.00,0,1600,0.0466
05/08/2019 18.00,0,1600,0.04472
05/08/2019 19.00,0,1600,0.04456
05/08/2019 20.00,0,1600,0.04418
05/08/2019 21.00,0,1600,0.04351
05/08/2019 22.00,0,1600,0.03987
05/08/2019 23.00,0,1600,0.03879
06/08/2019 00.00,0,1600,0.03783
06/08/2019 01.00,0,1600,0.03691
06/08/2019 02.00,0,1600,0.03683
06/08/2019 03.00,0,1600,0.03678
06/08/2019 04.00,0,1600,0.03847
06/08/2019 05.00,0,1600,0.0394
06/08/2019 06.00,0,1600,0.04259
06/08/2019 07.00,0,1600,0.04392
06/08/2019 08.00,0,1600,0.04397
06/08/2019 09.00,0,1600,0.04196
06/08/2019 10.00,0,1600,0.04127
06/08/2019 11.00,0,1600,0.04015
06/08/2019 12.00,0,1600,0.03997
06/08/2019 13.00,0,1600,0.03993
06/08/2019 14.00,0,1600,0.03995
06/08/2019 15.00,0,1600,0.04013
06/08/2019 16.00,0,1600,0.04278
06/08/2019 17.00,0,1600,0.04364
06/08/2019 18.00,0,1600,0.04318
06/08/2019 19.00,0,1600,0.04237
06/08/2019 20.00,0,1600,0.04227
06/08/2019 21.00,0,1600,0.04081
06/08/2019 22.00,0,1600,0.03966
06/08/2019 23.00,0,1600,0.03826
07/08/2019 00.00,0,1600,0.03628
07/08/2019 01.00,0,1600,0.03576
07/08/2019 02.00,0,1600,0.03576
07/08/2019 03.00,0,1600,0.03569
07/08/2019 04.00,0,1600,0.03759
07/08/2019 05.00,0,1600,0.03985
07/08/2019 06.00,0,1600,0.04388
07/08/2019 07.00,0,1600,0.04498
07/08/2019 08.00,0,1600,0.04498
07/08/2019 09.00,0,1600,0.04434
07/08/2019 10.00,0,1600,0.04447
07/08/2019 11.00,0,1600,0.04216
07/08/2019 12.00,0,1600,0.04284
07/08/2019 13.00,0,1600,0.04073
07/08/2019 14.00,0,1600,0.04115
07/08/2019 15.00,0,1600,0.04205
07/08/2019 16.00,0,1600,0.04422
07/08/2019 17.00,0,1600,0.04348
07/08/2019 18.00,0,1600,0.04315
07/08/2019 19.00,0,1600,0.04268
07/08/2019 20.00,0,1600,0.04194
07/08/2019 21.00,0,1600,0.03987
07/08/2019 22.00,0,1600,0.03831
07/08/2019 23.00,0,1600,0.0365
08/08/2019 00.00,0,1600,0.03538
