Time,W1 - Min,W1 - Max,W1 - Cost
01/08/2019 15.00,0,23.912,0
01/08/2019 16.00,0,29.672,0
01/08/2019 17.00,0,38.218,0
01/08/2019 18.00,0,47.988,0
01/08/2019 19.00,0,58.658,0
01/08/2019 20.00,0,61.122,0
01/08/2019 21.00,0,55.064,0
01/08/2019 22.00,0,46.137,0
01/08/2019 23.00,0,36.934,0
02/08/2019 00.00,0,29.156,0
02/08/2019 01.00,0,22.846,0
02/08/2019 02.00,0,18.074,0
02/08/2019 03.00,0,16.892,0
02/08/2019 04.00,0,17.582,0
02/08/2019 05.00,0,15.941,0
02/08/2019 06.00,0,15.304,0
02/08/2019 07.00,0,16.412,0
02/08/2019 08.00,0,17.495,0
02/08/2019 09.00,0,15.911,0
02/08/2019 10.00,0,13.312,0
02/08/2019 11.00,0,11.298,0
02/08/2019 12.00,0,9.904,0
02/08/2019 13.00,0,9.461,0
02/08/2019 14.00,0,9.571,0
02/08/2019 15.00,0,9.501,0
02/08/2019 16.00,0,8.758,0
02/08/2019 17.00,0,6.986,0
02/08/2019 18.00,0,5.661,0
02/08/2019 19.00,0,3.699,0
02/08/2019 20.00,0,2.161,0
02/08/2019 21.00,0,2.235,0
02/08/2019 22.00,0,2.399,0
02/08/2019 23.00,0,2.971,0
03/08/2019 00.00,0,3.965,0
03/08/2019 01.00,0,5.111,0
03/08/2019 02.00,0,6.675,0
03/08/2019 03.00,0,8.608,0
03/08/2019 04.00,0,9.79,0
03/08/2019 05.00,0,7.562,0
03/08/2019 06.00,0,6.003,0
03/08/2019 07.00,0,6.171,0
03/08/2019 08.00,0,8.034,0
03/08/2019 09.00,0,9.35,0
03/08/2019 10.00,0,9.806,0
03/08/2019 11.00,0,10.802,0
03/08/2019 12.00,0,12.656,0
03/08/2019 13.00,0,15.178,0
03/08/2019 14.00,0,18.1,0
03/08/2019 15.00,0,23.83,0
03/08/2019 16.00,0,33.197,0
03/08/2019 17.00,0,45.015,0
03/08/2019 18.00,0,60.661,0
03/08/2019 19.00,0,78.567,0
03/08/2019 20.00,0,90.561,0
03/08/2019 21.00,0,94.949,0
03/08/2019 22.00,0,97.046,0
03/08/2019 23.00,0,99.995,0
04/08/2019 00.00,0,101.893,0
04/08/2019 01.00,0,102.876,0
04/08/2019 02.00,0,100.812,0
04/08/2019 03.00,0,91.894,0
04/08/2019 04.00,0,74.49,0
04/08/2019 05.00,0,64.841,0
04/08/2019 06.00,0,62.028,0
04/08/2019 07.00,0,58.628,0
04/08/2019 08.00,0,58.862,0
04/08/2019 09.00,0,63.119,0
04/08/2019 10.00,0,71.913,0
04/08/2019 11.00,0,82.056,0
04/08/2019 12.00,0,92.409,0
04/08/2019 13.00,0,100.921,0
04/08/2019 14.00,0,103.546,0
04/08/2019 15.00,0,100.854,0
04/08/2019 16.00,0,97.025,0
04/08/2019 17.00,0,93.74,0
04/08/2019 18.00,0,87.593,0
04/08/2019 19.00,0,81.767,0
04/08/2019 20.00,0,78.118,0
04/08/2019 21.00,0,75.897,0
04/08/2019 22.00,0,69.051,0
04/08/2019 23.00,0,56.986,0
05/08/2019 00.00,0,43.35,0
05/08/2019 01.00,0,33.738,0
05/08/2019 02.00,0,29.934,0
05/08/2019 03.00,0,29.511,0
05/08/2019 04.00,0,28.54,0
05/08/2019 05.00,0,27.021,0
05/08/2019 06.00,0,28.564,0
05/08/2019 07.00,0,31.463,0
05/08/2019 08.00,0,33.503,0
05/08/2019 09.00,0,32.554,0
05/08/2019 10.00,0,30.555,0
05/08/2019 11.00,0,29.335,0
05/08/2019 12.00,0,28.632,0
05/08/2019 13.00,0,27.767,0
05/08/2019 14.00,0,27.175,0
05/08/2019 15.00,0,28.901,0
05/08/2019 16.00,0,29.918,0
05/08/2019 17.00,0,27.133,0
05/08/2019 18.00,0,28.887,0
05/08/2019 19.00,0,38.547,0
05/08/2019 20.00,0,58.521,0
05/08/2019 21.00,0,85.911,0
05/08/2019 22.00,0,103.958,0
05/08/2019 23.00,0,116.463,0
06/08/2019 00.00,0,127.603,0
06/08/2019 01.00,0,147.322,0
06/08/2019 02.00,0,161.918,0
06/08/2019 03.00,0,165.792,0
06/08/2019 04.00,0,173.677,0
06/08/2019 05.00,0,189.452,0
06/08/2019 06.00,0,230.198,0
06/08/2019 07.00,0,252.775,0
06/08/2019 08.00,0,266.162,0
06/08/2019 09.00,0,268.449,0
06/08/2019 10.00,0,260.236,0
06/08/2019 11.00,0,256.528,0
06/08/2019 12.00,0,255.162,0
06/08/2019 13.00,0,248.983,0
06/08/2019 14.00,0,228.124,0
06/08/2019 15.00,0,194.161,0
06/08/2019 16.00,0,155.611,0
06/08/2019 17.00,0,123.554,0
06/08/2019 18.00,0,111.528,0
06/08/2019 19.00,0,126.749,0
06/08/2019 20.00,0,142.05,0
06/08/2019 21.00,0,149.43,0
06/08/2019 22.00,0,144.61,0
06/08/2019 23.00,0,132.249,0
07/08/2019 00.00,0,125.469,0
07/08/2019 01.00,0,120.355,0
07/08/2019 02.00,0,116.835,0
07/08/2019 03.00,0,116.458,0
07/08/2019 04.00,0,112.626,0
07/08/2019 05.00,0,101.349,0
07/08/2019 06.00,0,118.408,0
07/08/2019 07.00,0,149.121,0
07/08/2019 08.00,0,168.759,0
07/08/2019 09.00,0,180.815,0
07/08/2019 10.00,0,187.442,0
07/08/2019 11.00,0,175.59,0
07/08/2019 12.00,0,157.787,0
07/08/2019 13.00,0,148.349,0
07/08/2019 14.00,0,151.24,0
07/08/2019 15.00,0,154.918,0
07/08/2019 16.00,0,151.23,0
07/08/2019 17.00,0,135.389,0
07/08/2019 18.00,0,130.854,0
07/08/2019 19.00,0,155.617,0
07/08/2019 20.00,0,171.556,0
07/08/2019 21.00,0,176.227,0
07/08/2019 22.00,0,179.205,0
07/08/2019 23.00,0,179.149,0
08/08/2019 00.00,0,177.501,0
08/08/2019 01.00,0,176.208,0
08/08/2019 02.00,0,178.268,0
08/08/2019 03.00,0,179.838,0
08/08/2019 04.00,0,176.197,0
08/08/2019 05.00,0,155.15,0
08/08/2019 06.00,0,183.211,0
08/08/2019 07.00,0,218.496,0
08/08/2019 08.00,0,248.064,0
08/08/2019 09.00,0,272.168,0
08/08/2019 10.00,0,296.562,0
08/08/2019 11.00,0,314.843,0
08/08/2019 12.00,0,326.149,0
08/08/2019 13.00,0,330.289,0
08/08/2019 14.00,0,328.516,0
08/08/2019 15.00,0,320.743,0
08/08/2019 16.00,0,306.393,0
08/08/2019 17.00,0,286.88,0
08/08/2019 18.00,0,260.547,0
08/08/2019 19.00,0,245.997,0
08/08/2019 20.00,0,256.527,0
08/08/2019 21.00,0,259.019,0
08/08/2019 22.00,0,259.265,0
08/08/2019 23.00,0,266.074,0
09/08/2019 00.00,0,247.85,0
09/08/2019 01.00,0,228.329,0
09/08/2019 02.00,0,211.153,0
09/08/2019 03.00,0,189.26,0
09/08/2019 04.00,0,152.894,0
09/08/2019 05.00,0,106.613,0
09/08/2019 06.00,0,71.136,0
09/08/2019 07.00,0,38.285,0
09/08/2019 08.00,0,30.749,0
09/08/2019 09.00,0,34.457,0
09/08/2019 10.00,0,32.117,0
09/08/2019 11.00,0,29.046,0
09/08/2019 12.00,0,28.866,0
09/08/2019 13.00,0,29.111,0
09/08/2019 14.00,0,41.129,0
09/08/2019 15.00,0,67.217,0
09/08/2019 16.00,0,91.048,0
09/08/2019 17.00,0,116.46,0
09/08/2019 18.00,0,164.199,0
09/08/2019 19.00,0,207.205,0
09/08/2019 20.00,0,245.548,0
09/08/2019 21.00,0,282.896,0
09/08/2019 22.00,0,325.241,0
09/08/2019 23.00,0,339.269,0
10/08/2019 00.00,0,360.933,0
10/08/2019 01.00,0,325.714,0
10/08/2019 02.00,0,256.932,0
10/08/2019 03.00,0,191.89,0
10/08/2019 04.00,0,148.32,0
10/08/2019 05.00,0,122.809,0
10/08/2019 06.00,0,105.276,0
10/08/2019 07.00,0,130.641,0
10/08/2019 08.00,0,183.455,0
10/08/2019 09.00,0,246.925,0
10/08/2019 10.00,0,312.329,0
10/08/2019 11.00,0,355.177,0
10/08/2019 12.00,0,380.774,0
10/08/2019 13.00,0,403.772,0
10/08/2019 14.00,0,421.911,0
10/08/2019 15.00,0,428.799,0
10/08/2019 16.00,0,422.657,0
10/08/2019 17.00,0,402.193,0
10/08/2019 18.00,0,395.768,0
10/08/2019 19.00,0,401,0
10/08/2019 20.00,0,406.805,0
10/08/2019 21.00,0,419.51,0
10/08/2019 22.00,0,432.306,0
10/08/2019 23.00,0,436.201,0
11/08/2019 00.00,0,434.124,0
11/08/2019 01.00,0,431.193,0
11/08/2019 02.00,0,425.98,0
11/08/2019 03.00,0,410.268,0
11/08/2019 04.00,0,397.596,0
11/08/2019 05.00,0,394.274,0
11/08/2019 06.00,0,410.183,0
11/08/2019 07.00,0,435.043,0
11/08/2019 08.00,0,442.628,0
11/08/2019 09.00,0,445.865,0
11/08/2019 10.00,0,446.298,0
11/08/2019 11.00,0,443.161,0
11/08/2019 12.00,0,436.674,0
11/08/2019 13.00,0,418.757,0
11/08/2019 14.00,0,400.112,0
11/08/2019 15.00,0,376.693,0
11/08/2019 16.00,0,361.142,0
11/08/2019 17.00,0,312.091,0
11/08/2019 18.00,0,253.056,0
11/08/2019 19.00,0,215.801,0
11/08/2019 20.00,0,180.816,0
11/08/2019 21.00,0,168.379,0
11/08/2019 22.00,0,161.661,0
11/08/2019 23.00,0,165.919,0
12/08/2019 00.00,0,184.37,0
12/08/2019 01.00,0,208.332,0
12/08/2019 02.00,0,230.347,0
12/08/2019 03.00,0,243.569,0
12/08/2019 04.00,0,248.989,0
12/08/2019 05.00,0,261.312,0
12/08/2019 06.00,0,296.545,0
12/08/2019 07.00,0,306.915,0
12/08/2019 08.00,0,309.175,0
12/08/2019 09.00,0,316.198,0
12/08/2019 10.00,0,324.405,0
12/08/2019 11.00,0,329.339,0
12/08/2019 12.00,0,329.693,0
12/08/2019 13.00,0,328.363,0
12/08/2019 14.00,0,322.042,0
12/08/2019 15.00,0,309.517,0
12/08/2019 16.00,0,291.048,0
12/08/2019 17.00,0,248.666,0
12/08/2019 18.00,0,203.652,0
12/08/2019 19.00,0,195.825,0
12/08/2019 20.00,0,187.821,0
12/08/2019 21.00,0,178.838,0
12/08/2019 22.00,0,165.802,0
12/08/2019 23.00,0,152.68,0
13/08/2019 00.00,0,141.036,0
13/08/2019 01.00,0,129.982,0
13/08/2019 02.00,0,122.63,0
13/08/2019 03.00,0,113.883,0
13/08/2019 04.00,0,104.994,0
13/08/2019 05.00,0,84.516,0
13/08/2019 06.00,0,71.046,0
13/08/2019 07.00,0,66.611,0
13/08/2019 08.00,0,68.59,0
13/08/2019 09.00,0,83.714,0
13/08/2019 10.00,0,109.924,0
13/08/2019 11.00,0,139.011,0
13/08/2019 12.00,0,173.311,0
13/08/2019 13.00,0,211.158,0
13/08/2019 14.00,0,237.973,0
13/08/2019 15.00,0,246.666,0
13/08/2019 16.00,0,241.884,0
13/08/2019 17.00,0,222.123,0
13/08/2019 18.00,0,203.249,0
13/08/2019 19.00,0,203.358,0
13/08/2019 20.00,0,196.24,0
13/08/2019 21.00,0,185.37,0
13/08/2019 22.00,0,177.289,0
13/08/2019 23.00,0,167.093,0
14/08/2019 00.00,0,158.053,0
14/08/2019 01.00,0,153.19,0
14/08/2019 02.00,0,155.913,0
14/08/2019 03.00,0,158.264,0
14/08/2019 04.00,0,154.269,0
14/08/2019 05.00,0,137.187,0
14/08/2019 06.00,0,143.288,0
14/08/2019 07.00,0,155.012,0
14/08/2019 08.00,0,166.058,0
14/08/2019 09.00,0,180.479,0
14/08/2019 10.00,0,193.787,0
14/08/2019 11.00,0,204.888,0
14/08/2019 12.00,0,207.987,0
14/08/2019 13.00,0,203.814,0
14/08/2019 14.00,0,188.713,0
14/08/2019 15.00,0,168.089,0
14/08/2019 16.00,0,147.288,0
14/08/2019 17.00,0,127.17,0
14/08/2019 18.00,0,118.608,0
14/08/2019 19.00,0,107.85,0
14/08/2019 20.00,0,85.065,0
14/08/2019 21.00,0,62.729,0
14/08/2019 22.00,0,57.315,0
14/08/2019 23.00,0,74.627,0
15/08/2019 00.00,0,111.529,0
15/08/2019 01.00,0,156.253,0
15/08/2019 02.00,0,203.637,0
15/08/2019 03.00,0,217.727,0
15/08/2019 04.00,0,221.071,0
15/08/2019 05.00,0,240.06,0
15/08/2019 06.00,0,229.572,0
15/08/2019 07.00,0,248.546,0
15/08/2019 08.00,0,267.523,0
15/08/2019 09.00,0,283.191,0
15/08/2019 10.00,0,277.057,0
15/08/2019 11.00,0,272.168,0
15/08/2019 12.00,0,255.162,0
15/08/2019 13.00,0,233.147,0
15/08/2019 14.00,0,204.872,0
15/08/2019 15.00,0,160.038,0
15/08/2019 16.00,0,118.14,0
15/08/2019 17.00,0,102.232,0
15/08/2019 18.00,0,116.471,0
15/08/2019 19.00,0,141.33,0
15/08/2019 20.00,0,158.301,0
15/08/2019 21.00,0,171.626,0
15/08/2019 22.00,0,180.811,0
15/08/2019 23.00,0,174.103,0
16/08/2019 00.00,0,169.524,0
16/08/2019 01.00,0,172.769,0
16/08/2019 02.00,0,173.732,0
16/08/2019 03.00,0,172.321,0
16/08/2019 04.00,0,162.211,0
16/08/2019 05.00,0,147.122,0
16/08/2019 06.00,0,174.608,0
16/08/2019 07.00,0,186.777,0
16/08/2019 08.00,0,171.608,0
16/08/2019 09.00,0,160.027,0
16/08/2019 10.00,0,146.904,0
16/08/2019 11.00,0,134.838,0
16/08/2019 12.00,0,139.008,0
16/08/2019 13.00,0,142.114,0
16/08/2019 14.00,0,138.492,0
16/08/2019 15.00,0,134.481,0
16/08/2019 16.00,0,128.048,0
16/08/2019 17.00,0,113.59,0
16/08/2019 18.00,0,104.457,0
16/08/2019 19.00,0,102.287,0
16/08/2019 20.00,0,115.357,0
16/08/2019 21.00,0,152.085,0
16/08/2019 22.00,0,194.973,0
16/08/2019 23.00,0,233.388,0
17/08/2019 00.00,0,261.236,0
17/08/2019 01.00,0,273.517,0
17/08/2019 02.00,0,291.49,0
17/08/2019 03.00,0,293.29,0
17/08/2019 04.00,0,318.716,0
17/08/2019 05.00,0,335.001,0
17/08/2019 06.00,0,323.819,0
17/08/2019 07.00,0,344.477,0
17/08/2019 08.00,0,377.825,0
17/08/2019 09.00,0,394.083,0
17/08/2019 10.00,0,390.433,0
17/08/2019 11.00,0,373.663,0
17/08/2019 12.00,0,348.663,0
17/08/2019 13.00,0,321.294,0
17/08/2019 14.00,0,303.431,0
17/08/2019 15.00,0,284.228,0
17/08/2019 16.00,0,223.97,0
17/08/2019 17.00,0,173.45,0
17/08/2019 18.00,0,163.881,0
17/08/2019 19.00,0,156.725,0
17/08/2019 20.00,0,150.001,0
17/08/2019 21.00,0,139.826,0
17/08/2019 22.00,0,118.181,0
17/08/2019 23.00,0,89.421,0
18/08/2019 00.00,0,69.685,0
18/08/2019 01.00,0,59.83,0
18/08/2019 02.00,0,41.377,0
18/08/2019 03.00,0,44.146,0
18/08/2019 04.00,0,56.909,0
18/08/2019 05.00,0,66.332,0
18/08/2019 06.00,0,64.918,0
18/08/2019 07.00,0,68.39,0
18/08/2019 08.00,0,97.885,0
18/08/2019 09.00,0,129.282,0
18/08/2019 10.00,0,140.133,0
18/08/2019 11.00,0,130.25,0
18/08/2019 12.00,0,113.697,0
18/08/2019 13.00,0,110.178,0
18/08/2019 14.00,0,122.623,0
18/08/2019 15.00,0,129.516,0
18/08/2019 16.00,0,127.512,0
18/08/2019 17.00,0,127.031,0
18/08/2019 18.00,0,156.407,0
18/08/2019 19.00,0,197.544,0
18/08/2019 20.00,0,214.345,0
18/08/2019 21.00,0,214.856,0
18/08/2019 22.00,0,206.376,0
18/08/2019 23.00,0,196.962,0
19/08/2019 00.00,0,188.599,0
19/08/2019 01.00,0,184.694,0
19/08/2019 02.00,0,197.216,0
19/08/2019 03.00,0,227.924,0
19/08/2019 04.00,0,228.842,0
19/08/2019 05.00,0,198.024,0
19/08/2019 06.00,0,203.648,0
19/08/2019 07.00,0,250.49,0
19/08/2019 08.00,0,281.36,0
19/08/2019 09.00,0,301.448,0
19/08/2019 10.00,0,312.648,0
19/08/2019 11.00,0,322.039,0
19/08/2019 12.00,0,329.048,0
19/08/2019 13.00,0,332.308,0
19/08/2019 14.00,0,325.784,0
19/08/2019 15.00,0,309.379,0
19/08/2019 16.00,0,272.168,0
19/08/2019 17.00,0,217.461,0
19/08/2019 18.00,0,191.413,0
19/08/2019 19.00,0,209.781,0
19/08/2019 20.00,0,215.766,0
19/08/2019 21.00,0,212.522,0
19/08/2019 22.00,0,205.937,0
19/08/2019 23.00,0,197.548,0
20/08/2019 00.00,0,192.817,0
20/08/2019 01.00,0,182.14,0
20/08/2019 02.00,0,171.618,0
20/08/2019 03.00,0,167.085,0
20/08/2019 04.00,0,160.601,0
20/08/2019 05.00,0,134.817,0
20/08/2019 06.00,0,125.49,0
20/08/2019 07.00,0,142.268,0
20/08/2019 08.00,0,151.477,0
20/08/2019 09.00,0,152.237,0
20/08/2019 10.00,0,155.201,0
20/08/2019 11.00,0,167.892,0
20/08/2019 12.00,0,186.785,0
20/08/2019 13.00,0,200.631,0
20/08/2019 14.00,0,207.006,0
20/08/2019 15.00,0,201.318,0
20/08/2019 16.00,0,178.83,0
20/08/2019 17.00,0,146.91,0
20/08/2019 18.00,0,136.13,0
20/08/2019 19.00,0,134.858,0
20/08/2019 20.00,0,134.259,0
20/08/2019 21.00,0,139.011,0
20/08/2019 22.00,0,146.309,0
20/08/2019 23.00,0,152.465,0
21/08/2019 00.00,0,161.305,0
21/08/2019 01.00,0,168.363,0
21/08/2019 02.00,0,177.496,0
21/08/2019 03.00,0,172.121,0
21/08/2019 04.00,0,155.429,0
21/08/2019 05.00,0,124.393,0
21/08/2019 06.00,0,117.031,0
21/08/2019 07.00,0,112.268,0
21/08/2019 08.00,0,108.591,0
21/08/2019 09.00,0,106.041,0
21/08/2019 10.00,0,106.337,0
21/08/2019 11.00,0,112.709,0
21/08/2019 12.00,0,119.303,0
21/08/2019 13.00,0,117.852,0
21/08/2019 14.00,0,108.437,0
21/08/2019 15.00,0,92.547,0
21/08/2019 16.00,0,74.559,0
21/08/2019 17.00,0,58.981,0
21/08/2019 18.00,0,59.547,0
21/08/2019 19.00,0,67.045,0
21/08/2019 20.00,0,74.163,0
21/08/2019 21.00,0,77.241,0
21/08/2019 22.00,0,77.547,0
21/08/2019 23.00,0,78.291,0
22/08/2019 00.00,0,83.065,0
22/08/2019 01.00,0,95.435,0
22/08/2019 02.00,0,116.272,0
22/08/2019 03.00,0,135.909,0
22/08/2019 04.00,0,147.615,0
22/08/2019 05.00,0,138.064,0
22/08/2019 06.00,0,139.979,0
22/08/2019 07.00,0,194.155,0
22/08/2019 08.00,0,221.077,0
22/08/2019 09.00,0,240.727,0
22/08/2019 10.00,0,250.028,0
22/08/2019 11.00,0,248.79,0
22/08/2019 12.00,0,260.153,0
22/08/2019 13.00,0,278.393,0
22/08/2019 14.00,0,284.999,0
22/08/2019 15.00,0,266.837,0
22/08/2019 16.00,0,219.876,0
22/08/2019 17.00,0,174.1,0
22/08/2019 18.00,0,150.433,0
22/08/2019 19.00,0,139.222,0
22/08/2019 20.00,0,135.738,0
22/08/2019 21.00,0,131.876,0
22/08/2019 22.00,0,130.691,0
22/08/2019 23.00,0,135.491,0
23/08/2019 00.00,0,150.396,0
23/08/2019 01.00,0,171.608,0
23/08/2019 02.00,0,191.041,0
23/08/2019 03.00,0,208.304,0
23/08/2019 04.00,0,222.122,0
23/08/2019 05.00,0,220.748,0
23/08/2019 06.00,0,208.11,0
23/08/2019 07.00,0,259.262,0
23/08/2019 08.00,0,285.765,0
23/08/2019 09.00,0,298.338,0
23/08/2019 10.00,0,296.956,0
23/08/2019 11.00,0,285.934,0
23/08/2019 12.00,0,270.094,0
23/08/2019 13.00,0,249.266,0
23/08/2019 14.00,0,220.756,0
23/08/2019 15.00,0,188.119,0
23/08/2019 16.00,0,155.872,0
23/08/2019 17.00,0,127.661,0
23/08/2019 18.00,0,120.367,0
23/08/2019 19.00,0,109.212,0
23/08/2019 20.00,0,89.589,0
23/08/2019 21.00,0,70.443,0
23/08/2019 22.00,0,51.563,0
23/08/2019 23.00,0,33.758,0
24/08/2019 00.00,0,19.272,0
24/08/2019 01.00,0,10.214,0
24/08/2019 02.00,0,5.736,0
24/08/2019 03.00,0,4.805,0
24/08/2019 04.00,0,6.03,0
24/08/2019 05.00,0,8.388,0
24/08/2019 06.00,0,12.283,0
24/08/2019 07.00,0,17.712,0
24/08/2019 08.00,0,22.571,0
24/08/2019 09.00,0,27.45,0
24/08/2019 10.00,0,33.334,0
24/08/2019 11.00,0,40.41,0
24/08/2019 12.00,0,47.036,0
24/08/2019 13.00,0,52.71,0
24/08/2019 14.00,0,58.684,0
24/08/2019 15.00,0,67.388,0
24/08/2019 16.00,0,80.649,0
24/08/2019 17.00,0,108.839,0
24/08/2019 18.00,0,150.258,0
24/08/2019 19.00,0,168.368,0
24/08/2019 20.00,0,160.828,0
24/08/2019 21.00,0,147.177,0
24/08/2019 22.00,0,138.481,0
24/08/2019 23.00,0,138.804,0
25/08/2019 00.00,0,137.015,0
25/08/2019 01.00,0,134.806,0
25/08/2019 02.00,0,128.264,0
25/08/2019 03.00,0,118.778,0
25/08/2019 04.00,0,109.246,0
25/08/2019 05.00,0,93.734,0
25/08/2019 06.00,0,66.505,0
25/08/2019 07.00,0,60.288,0
25/08/2019 08.00,0,64.906,0
25/08/2019 09.00,0,77.559,0
25/08/2019 10.00,0,85.375,0
25/08/2019 11.00,0,82.668,0
25/08/2019 12.00,0,72.633,0
25/08/2019 13.00,0,59.776,0
25/08/2019 14.00,0,50.026,0
25/08/2019 15.00,0,51.885,0
25/08/2019 16.00,0,70.426,0
25/08/2019 17.00,0,114.834,0
25/08/2019 18.00,0,178.838,0
25/08/2019 19.00,0,222.124,0
25/08/2019 20.00,0,224.535,0
25/08/2019 21.00,0,209.789,0
25/08/2019 22.00,0,190.959,0
25/08/2019 23.00,0,162.64,0
26/08/2019 00.00,0,142.106,0
26/08/2019 01.00,0,136.014,0
26/08/2019 02.00,0,139.224,0
26/08/2019 03.00,0,139.388,0
26/08/2019 04.00,0,136.009,0
26/08/2019 05.00,0,119.635,0
26/08/2019 06.00,0,92.495,0
26/08/2019 07.00,0,88.94,0
26/08/2019 08.00,0,98.695,0
26/08/2019 09.00,0,125.474,0
26/08/2019 10.00,0,149.238,0
26/08/2019 11.00,0,161.298,0
26/08/2019 12.00,0,163.863,0
26/08/2019 13.00,0,162.692,0
26/08/2019 14.00,0,155.619,0
26/08/2019 15.00,0,143.042,0
26/08/2019 16.00,0,138.414,0
26/08/2019 17.00,0,158.838,0
26/08/2019 18.00,0,184.219,0
26/08/2019 19.00,0,192.808,0
26/08/2019 20.00,0,182.139,0
26/08/2019 21.00,0,170.322,0
26/08/2019 22.00,0,160.033,0
26/08/2019 23.00,0,138.645,0
27/08/2019 00.00,0,118.463,0
27/08/2019 01.00,0,105.59,0
27/08/2019 02.00,0,99.873,0
27/08/2019 03.00,0,97.546,0
27/08/2019 04.00,0,95.856,0
27/08/2019 05.00,0,79.852,0
27/08/2019 06.00,0,52.995,0
27/08/2019 07.00,0,42.039,0
27/08/2019 08.00,0,49.948,0
27/08/2019 09.00,0,67.078,0
27/08/2019 10.00,0,82.359,0
27/08/2019 11.00,0,95.85,0
27/08/2019 12.00,0,104.97,0
27/08/2019 13.00,0,111.213,0
27/08/2019 14.00,0,116.451,0
27/08/2019 15.00,0,109.092,0
27/08/2019 16.00,0,107.381,0
27/08/2019 17.00,0,128.248,0
27/08/2019 18.00,0,155.65,0
27/08/2019 19.00,0,171.605,0
27/08/2019 20.00,0,171.174,0
27/08/2019 21.00,0,161.297,0
27/08/2019 22.00,0,151.998,0
27/08/2019 23.00,0,131.887,0
28/08/2019 00.00,0,113.172,0
28/08/2019 01.00,0,108.655,0
28/08/2019 02.00,0,107.595,0
28/08/2019 03.00,0,107.91,0
28/08/2019 04.00,0,107.315,0
28/08/2019 05.00,0,97.251,0
28/08/2019 06.00,0,80.457,0
28/08/2019 07.00,0,69.161,0
28/08/2019 08.00,0,69.66,0
28/08/2019 09.00,0,67.589,0
28/08/2019 10.00,0,80.512,0
28/08/2019 11.00,0,98.543,0
28/08/2019 12.00,0,112.626,0
28/08/2019 13.00,0,113.705,0
28/08/2019 14.00,0,99.935,0
28/08/2019 15.00,0,81.734,0
28/08/2019 16.00,0,71.634,0
28/08/2019 17.00,0,78.568,0
28/08/2019 18.00,0,94.016,0
28/08/2019 19.00,0,101.033,0
28/08/2019 20.00,0,93.549,0
28/08/2019 21.00,0,88.759,0
28/08/2019 22.00,0,92.551,0
28/08/2019 23.00,0,107.728,0
29/08/2019 00.00,0,132.035,0
29/08/2019 01.00,0,157.699,0
29/08/2019 02.00,0,170.546,0
29/08/2019 03.00,0,153.855,0
29/08/2019 04.00,0,101.919,0
29/08/2019 05.00,0,55.793,0
29/08/2019 06.00,0,29.472,0
29/08/2019 07.00,0,38.809,0
29/08/2019 08.00,0,60.88,0
29/08/2019 09.00,0,78.655,0
29/08/2019 10.00,0,109.905,0
29/08/2019 11.00,0,148.471,0
29/08/2019 12.00,0,177.517,0
29/08/2019 13.00,0,195.838,0
29/08/2019 14.00,0,200.427,0
29/08/2019 15.00,0,193.133,0
29/08/2019 16.00,0,176.701,0
29/08/2019 17.00,0,149.129,0
29/08/2019 18.00,0,129.99,0
29/08/2019 19.00,0,124.105,0
29/08/2019 20.00,0,118.178,0
29/08/2019 21.00,0,111.105,0
29/08/2019 22.00,0,93.422,0
29/08/2019 23.00,0,71.201,0
30/08/2019 00.00,0,57.389,0
30/08/2019 01.00,0,62.846,0
30/08/2019 02.00,0,77.564,0
30/08/2019 03.00,0,89.568,0
30/08/2019 04.00,0,96.799,0
30/08/2019 05.00,0,95.587,0
30/08/2019 06.00,0,89.271,0
30/08/2019 07.00,0,98.681,0
30/08/2019 08.00,0,124.455,0
30/08/2019 09.00,0,138.144,0
30/08/2019 10.00,0,146.042,0
30/08/2019 11.00,0,152.477,0
30/08/2019 12.00,0,153.179,0
30/08/2019 13.00,0,147.198,0
30/08/2019 14.00,0,144.335,0
30/08/2019 15.00,0,138.693,0
30/08/2019 16.00,0,127.889,0
30/08/2019 17.00,0,106.873,0
30/08/2019 18.00,0,94.695,0
30/08/2019 19.00,0,81.988,0
30/08/2019 20.00,0,71.066,0
30/08/2019 21.00,0,66.501,0
30/08/2019 22.00,0,69.119,0
30/08/2019 23.00,0,78.516,0
31/08/2019 00.00,0,88.891,0
31/08/2019 01.00,0,95.845,0
31/08/2019 02.00,0,97.828,0
31/08/2019 03.00,0,95.456,0
31/08/2019 04.00,0,89.94,0
31/08/2019 05.00,0,80.882,0
31/08/2019 06.00,0,60.422,0
31/08/2019 07.00,0,72.894,0
31/08/2019 08.00,0,97.319,0
31/08/2019 09.00,0,104.134,0
31/08/2019 10.00,0,111.559,0
31/08/2019 11.00,0,120.359,0
31/08/2019 12.00,0,126.12,0
31/08/2019 13.00,0,131.878,0
31/08/2019 14.00,0,138.908,0
31/08/2019 15.00,0,129.547,0
31/08/2019 16.00,0,111.763,0
31/08/2019 17.00,0,130.686,0
31/08/2019 18.00,0,173.88,0
31/08/2019 19.00,0,205.234,0
31/08/2019 20.00,0,212.513,0
31/08/2019 21.00,0,207.506,0
31/08/2019 22.00,0,193.22,0
31/08/2019 23.00,0,156.301,0
01/09/2019 00.00,0,107.215,0
01/09/2019 01.00,0,73.959,0
01/09/2019 02.00,0,79.733,0
01/09/2019 03.00,0,113.709,0
01/09/2019 04.00,0,148.159,0
01/09/2019 05.00,0,165.368,0
